index,title,seniority
981,"Co-CEO, Chairman",c_level
982,Co-CEO,c_level
983,President/CEO,c_level
984,President/CEO,c_level
985,CEO & Managing Partner,c_level
986,President/CEO,c_level
987,Founder & CEO,c_level
988,CEO,c_level
989,Founder & CEO,c_level
990,Founder & CEO,c_level
991,Founder & CEO,c_level
992,Founder & CEO,c_level
993,CEO,c_level
994,"CEO, Founder",c_level
995,CEO,c_level
996,CEO,c_level
997,President & CEO,c_level
998,ceo,c_level
999,Founder/ CEO,c_level
1000,Managing Editor,manager
1001,Journaliste,non_manager
1002,Journaliste 01net.com chez Next Media Interactive,non_manager
1003,Editor-in-chief,c_level
1004,Journalist,non_manager
1005,Fashion Editor,non_manager
1006,Senior Video Producer,manager
1007,Head Editor - Get Shift Done,manager
1008,Communications Specialist,non_manager
1009,Communications Director,director
1010,Associate Editor,non_manager
1011,Senior Videographer,manager
1012,Senior Creative Producer,manager
1013,"Creative and Content Strategist, Writer and Photographer",non_manager
1014,Senior Videographer,manager
1015,Senior Videographer,manager
1016,Aspiring Mass Communications Professional- AUS Alumna,junior
1017,Senior Videographer,manager
1018,Senior Videographer,manager
1019,Senior Videographer,manager
1020,Senior Videographer,manager
1021,Senior Videographer,manager
1022,Senior Videographer,manager
1023,Senior Videographer,manager
1024,Relationships Manager,manager
1025,Senior Videographer,manager
1026,Communications Manager,manager
1027,Editor in Chief bei 1000PS.at,c_level
1028,*,non_manager
1029,"Director, Communications and Events",director
1030,Communications,non_manager
1031,communications,non_manager
1032,communications,non_manager
1033,communications,non_manager
1034,communications,non_manager
1035,communications,non_manager
1036,Communications,non_manager
1037,"Associate Director, Programs and Communications",director
1038,"Producer , Photographer and Editor",non_manager
1039,"Senior Manager, Global Communications",manager
1040,"Senior Manager, Global Communications",manager
1041,Global Communications Associate,non_manager
1042,Executive Editor,c_level
1043,Executive Editor,c_level
1044,Managing Editor,manager
1045,Communications Officer,non_manager
1046,Director of Strategic Communications,director
1047,Director of Communications,director
1048,Communications Intern,junior
1049,Sports Anchor/ Reporter,non_manager
1050,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1051,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1052,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1053,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1054,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1055,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1056,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1057,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1058,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1059,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1060,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1061,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1062,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1063,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1064,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1065,"Editor, Producer, Photographer & Owner of 1013media, LLC",c_level
1066,Editor,non_manager
1067,"Editor-in-Chief, MSDN Magazine",c_level
1068,Editorial director,director
1069,"Consultora de comunicaciÍ_n digital, branded journalist, social media strategist, speaker y formadora",non_manager
1070,"Co-founder 101GreatGoals.com. Football Journalist, Content Strategy, Social Media",c_level
1071,Co-founder and editor,c_level
1072,communications,non_manager
1073,editor,non_manager
1074,Editor,non_manager
1075,"Editor, Writer, Photographer",non_manager
1076,Photographer - Videographer,non_manager
1077,Broadcast Journalist,non_manager
1078,"Associate Food Editor, Digital, Chatelaine",non_manager
1079,Editor,non_manager
1080,Audio Engineer/Editor,non_manager
1081,Producer & Videographer,non_manager
1082,Project Manager/Editor,manager
1083,Video Producer,non_manager
1084,Editor in Chief,c_level
1085,"Sr Manager, FP&A at Valassis Communications",manager
1086,Senior Editor,manager
1087,Rio de Janeiro content editor,non_manager
1088,Rio de Janeiro content editor,non_manager
1089,Rio de Janeiro content editor,non_manager
1090,Rio de Janeiro content editor,non_manager
1091,Communications,non_manager
1092,Public Relations Professional | Freelance Journalist,non_manager
1093,Video Editor,non_manager
1094,"Editor in Chief, MongoDB Engineering Journal",c_level
1095,"Principal, Corporate Communications",c_level
1096,"Senior Communications Manager, EMEA",manager
1097,Communications Intern,junior
1098,Editorial Director,director
1099,"Lead Editor, Owner",c_level
1100,Editorial Director,director
1101,Editor,non_manager
1102,Editorial Intern,junior
1103,Breaking News Anchor 10News (ABC),non_manager
1104,reporter,non_manager
1105,Emmy Award Winning News Anchor/Reporter,non_manager
1106,Television News Reporter/MMJ/News Producer,non_manager
1107,TV News Reporter,non_manager
1108,News Anchor & Reporter,non_manager
1109,"Managing Editor, TENNIS.com",manager
1110,Communications Director,director
1111,Picture Editor,non_manager
1112,Journalist,non_manager
1113,Journalist,non_manager
1114,Video editor & cameraman,non_manager
1115,Defense Magazine Editor,non_manager
1116,"Channel 10 News, Vice Executive Editor",vp_level
1117,Anchor/Reporter,non_manager
1118,editor,non_manager
1119,Reporter/Anchor,non_manager
1120,Video Editor/Broadcast Associate,non_manager
1121,Reporter,non_manager
1122,News Reporter WBNS-TV,non_manager
1123,News Reporter,non_manager
1124,Sports Producer/Reporter/Anchor/Photographer,non_manager
1125,5:30pm News Anchor/Consumer 10 Reporter,non_manager
1126,News Reporter,non_manager
1127,Lead Communications Manager,manager
1128,Senior Communications Officer,manager
1129,Gear Editor,non_manager
1130,Executive Editor,c_level
1131,Editor-in-chief,c_level
1132,editorial director,director
1133,Web Managing Editor,manager
1134,"Editorial Director, Education",director
1135,Executive Editor,c_level
1136,Web Editor,non_manager
1137,editor,non_manager
1138,"Editor in Chief, GCN",c_level
1139,Associate Content Editor,non_manager
1140,Technical Editor,non_manager
1141,Custom Editorial Director,director
1142,Associate Publisher/Editor,non_manager
1143,"Editor-in-Chief, MSDN Magazine",c_level
1144,"Editor, HME Business and Respiratory Management",non_manager
1145,"Editorial Content Manager, 1105 Media",manager
1146,Freelance Editor,non_manager
1147,"Managing Editor, Government Computer News",manager
1148,Senior E-News/Web Editor,manager
1149,Editor,non_manager
1150,executive editor,c_level
1151,Associate Content Editor,non_manager
1152,Executive Editor,c_level
1153,"Editor, eSchool News",non_manager
1154,reporter,non_manager
1155,Communications,non_manager
1156,Associate Content Editor,non_manager
1157,"Editorial Director, Custom Content",director
1158,"Executive Editor, T.H.E. Journal",c_level
1159,Web Editor,non_manager
1160,Online Managing Editor,manager
1161,"Editorial Director, Education",director
1162,"Contributing Editor, Writer",non_manager
1163,"Group Managing Editor, Enterprise Computing Group",non_manager
1164,"Executive Editor, New Media",c_level
1165,Managing Editor,non_manager
1166,Managing Editor,non_manager
1167,"editor, Occupational Health & Safety",non_manager
1168,"Senior Site Editor, RCPmag.com",manager
1169,managing editor,manager
1170,editor,non_manager
1171,editor,non_manager
1172,managing editor,manager
1173,editor,non_manager
1174,Communications Strategist,non_manager
1175,editor,non_manager
1176,Chief Communications Officer,c_level
1177,Director of Communications,director
1178,Communications Specialist,non_manager
1179,Communications Specialist,non_manager
1180,Social Communications,non_manager
1181,Communications Specialist,non_manager
1182,Communications Director for New Organizing,director
1183,Communications,non_manager
1184,Executive Secretary to Communications,non_manager
1185,Communications Coordinator,non_manager
1186,Communications Director,director
1187,Reporter/Photographer WXIA,non_manager
1188,Reporter,non_manager
1189,reporter,non_manager
1190,News Reporter,non_manager
1191,Reporter,non_manager
1192,Reporter/Anchor,non_manager
1193,Investigative Reporter,non_manager
1194,Sports Anchor,non_manager
1195,Weekend Morning Weather Anchor & Reporter,non_manager
1196,Host and Reporter,non_manager
1197,Co-Host & Update Reporter,non_manager
1198,Associate Producer,non_manager
1199,Video Editor,non_manager
1200,Video Producer,non_manager
1201,Communications Manager,manager
1202,communications,non_manager
1203,Communications,non_manager
1204,Communications,non_manager
1205,Editorial Director,director
1206,Visual Communications,non_manager
1207,Editora,non_manager
1208,Editor,non_manager
1209,Managing editor,manager
1210,video editor,non_manager
1211,video editor,non_manager
1212,video editor,non_manager
1213,video editor,non_manager
1214,video editor,non_manager
1215,video editor,non_manager
1216,video editor,non_manager
1217,Editor,non_manager
1218,Assistant Editor,non_manager
1219,Communications Coordinator,non_manager
1220,Web Editorial Intern,junior
1221,Lyric Video Director/Motion Graphics,director
1222,Lyric Video Director/Motion Graphics,director
1223,Lyric Video Director/Motion Graphics,director
1224,reporter,non_manager
1225,News anchor/ reporter/ host,non_manager
1226,"News Anchor, Reporter, Digital Content Strategist",non_manager
1227,Anchor/Reporter,non_manager
1228,Multimedia Sports Reporter/Anchor,non_manager
1229,TV Host / Anchor /Reporter,non_manager
1230,Reporter,non_manager
1231,Reporter,non_manager
1232,Assignment Editor,non_manager
1233,Anchor/Reporter,non_manager
1234,Anchor/Reporter,non_manager
1235,"Reporter, Anchor",non_manager
1236,Anchor & Reporter,non_manager
1237,Chief Investigative Reporter,c_level
1238,On-Air Multi-Media Journalist,non_manager
1239,Producer/Multimedia Journalist - Arizona Midday,non_manager
1240,Junior Video Specialist,junior
1241,Video Strategist,non_manager
1242,Junior Video Specialist,junior
1243,Junior Video Specialist,junior
1244,Video Editor/Videographer,non_manager
1245,Jr. Video Specialist,junior
1246,Film & Video Director,director
1247,Communications Coordinator,non_manager
1248,Director of Communications,director
1249,Senior Editor | Engagement,manager
1250,Director of Communications,director
1251,Director of Communications,director
1252,Director of Communications,director
1253,editor,non_manager
1254,editor,non_manager
1255,editor,non_manager
1256,Digital Fitness Editor,non_manager
1257,Journalist _ƒÛ Film- og videoproducent _ƒÛ RÍâdgiver i mediestrategi _ƒÛ Underviser i mobilvideo _ƒÛ DirektÍ™r 1:30 Kommunikation,non_manager
1258,General Assignment Reporter,non_manager
1259,Journalist,non_manager
1260,Editora transversal de contenidos canal 13 en Canal 13 SPA,non_manager
1261,Periodista y Editor PeriodÍ_stico,non_manager
1262,Editor in chief Digital Media Canal 13,c_level
1263,Television News Reporter,non_manager
1264,General Assignment Reporter,non_manager
1265,Founder and Editor,c_level
1266,Editor in Chief,c_level
1267,Editor,non_manager
1268,Founder and Editor,c_level
1269,News/Sports Reporter,non_manager
1270,News/Sports Reporter,non_manager
1271,Reporter/Anchor/Producer,non_manager
1272,Photographer/Reporter,non_manager
1273,News Reporter / Multimedia Journalist / Anchor,non_manager
1274,Videographer/Editor,non_manager
1275,Director of Community Engagement and Communications,director
1276,"Communications Director, House & Senate",director
1277,"Director, Communications",director
1278,Senior E-Communications Manager,manager
1279,Senior Editor,manager
1280,Video Editor,non_manager
1281,Journalist,non_manager
1282,Freelance Videographer and Event Coordinator,non_manager
1283,Executive Editor,c_level
1284,Assistant Editor,non_manager
1285,Health Columnist,non_manager
1286,Journalist/Senior Researcher,manager
1287,Associate Editor,non_manager
1288,Editorial Intern,junior
1289,Director of Communications,director
1290,Content Editor and Social Media at ARIVA Relocation DC,non_manager
1291,Associate Editor,non_manager
1292,Assistant Editor,non_manager
1293,Journaliste rÍ©dactrice en alternance,non_manager
1294,"Journaliste - EnquÍ_trice pour ""L'Equipe enquÍ_te"" (Equipe21)",non_manager
1295,Editorial Designer,non_manager
1296,Editor-in-Chief,c_level
1297,Communications Manager,manager
1298,"Director, Communications",director
1299,Communications Coordinator,non_manager
1300,Communications Specialist,non_manager
1301,Freelance Deposition Reporter,non_manager
1302,Reporter (Bloomberg Businessweek/ chinese edition),non_manager
1303,Brand Journalist,non_manager
1304,Communications,non_manager
1305,Brand Journalist,non_manager
1306,Editor,non_manager
1307,Story Editor,non_manager
1308,"Writer, Fifth Generation New England Farmer, Editor of In Season Magazine",non_manager
1309,Video Producer and Partner,c_level
1310,Managing Editor,manager
1311,co-owner/editor,c_level
1312,Manager of Communications,manager
1313,Manager of Communications,manager
1314,Bilingual Events and Communications Professional,non_manager
1315,Art Director/ Editor,director
1316,Junior Fashion Editor & Beauty Editor,junior
1317,Editor/Art Director,director
1318,Director of Communications,director
1319,Director of Communications,director
1320,Head of Communications,manager
1321,Communications Director / Managing Partner,c_level
1322,editorial director,director
1323,Director of Communications & Outreach,director
1324,Co-Editor,non_manager
1325,reporter/editor,non_manager
1326,Communications Coordinator,non_manager
1327,Editorail Intern,junior
1328,Communications,non_manager
1329,Investigative Reporter,non_manager
1330,Investigative Reporter,non_manager
1331,Creative Director / Editor,director
1332,communications,non_manager
1333,Communications Associate,non_manager
1334,Communications,non_manager
1335,Content Editor,non_manager
1336,Customer Communications Content Writer/Editor,non_manager
1337,Web Editor,non_manager
1338,Reporter,non_manager
1339,Communications Associate,non_manager
1340,External Relations and Communications Specialist,non_manager
1341,Video Operations Program Manager,manager
1342,Fashion/Entertainment Editor,non_manager
1343,Editorial Director,director
1344,Diffusion & DÍ©veloppement Export chez 1D Lab,non_manager
1345,Project manager,manager
1346,Founder & Editor,c_level
1347,Communications Manager,manager
1348,Online Communications Director,director
1349,Editor in Chief,c_level
1350,Managing Editor,manager
1351,Contributing Writer / Reporter,non_manager
1352,Editor / Writer / Project Developer,non_manager
1353,Director of Communications,director
1354,Video Editor,non_manager
1355,Communications Producer,non_manager
1356,Editor,non_manager
1357,communications,non_manager
1358,"Director, Unified Communications Services Group",director
1359,"Director, Unified Communications Services Group",director
1360,"Director, Unified Communications Services Group",director
1361,"Director, Unified Communications Services Group",director
1362,"Director, Unified Communications Services Group",director
1363,"Director, Unified Communications Services Group",director
1364,"Director, Unified Communications Services Group",director
1365,"Director, Unified Communications Services Group",director
1366,Director of Communications,director
1367,Director of Communications,director
1368,Senior Content Editor,manager
1369,Communications,non_manager
1370,"Associate Editor, Content Curator",non_manager
1371,"Associate Editor, Content Curator",non_manager
1372,"Associate Editor, Content Curator",non_manager
1373,Senior Editor,manager
1374,Senior Editor,manager
1375,Head of Social Media and Editor-in-Chief The Study,c_level
1376,Classification and Editorial Associate,non_manager
1377,editor/director fine art,director
1378,editor/director fine art,director
1379,Fill-in editor and contributor,non_manager
1380,Photo Editor,non_manager
1381,Communications Specialist,non_manager
1382,Director of Communications,director
1383,Unified Communications Manager,manager
1384,Unified Communications Manager,manager
1385,Communications & Community Outreach Manager,manager
1386,Communications & Community Outreach Manager,manager
1387,Editorial Director,director
1388,Editor-in-Chief,c_level
1389,"Editor-in-Chief, Customer Strategist Journal",c_level
1390,Editor-in-Chief,c_level
1391,Editor-in-Chief,c_level
1392,Editor-in-Chief,c_level
1393,Editor-in-Chief,c_level
1394,Social & Communications Coordinator,non_manager
1395,Senior Technical Editor,manager
1396,"Head of Editorial Content, Editor-in-Chief",c_level
1397,Duty Editor Mobile & Social Media,non_manager
1398,Web Editor / Copywriter,non_manager
1399,communications,non_manager
1400,"Producer, Editor, and Founder",c_level
1401,Editor-in-Chief,c_level
1402,Managing Editor,manager
1403,Editorial and Content Manager,manager
1404,Editor in Chief,c_level
1405,Managing Editor,manager
1406,Content Editor,non_manager
1407,Editor of 1World News -The global newspaper for young people,non_manager
1408,General Manager Verizon/2020 Communications,manager
1409,Director,director
1410,Communications Director,director
1411,Sr. Communications Manager,manager
1412,Editor at theiitian.com and Founder 20:20,c_level
1413,Editor,non_manager
1414,Senior Editor,manager
1415,Editor,non_manager
1416,Video Specialist,non_manager
1417,Communications Manager,manager
1418,"Freelance Journalist, Digital Content Producer",non_manager
1419,Communications Intern,junior
1420,Multimedia Producer/Editor,non_manager
1421,Head Communications Dept. Roma 2024,manager
1422,Founder & Editor,c_level
1423,Web Developer // Video Editor // Formatore,non_manager
1424,Head of Digital / Deputy Editor in Chief,c_level
1425,Journalist & DJ,non_manager
1426,Head of Digital / Deputy Editor in Chief,c_level
1427,Head of Digital / Deputy Editor in Chief,c_level
1428,Videoredaktorin bei 20 Minuten AG,non_manager
1429,Journalist,non_manager
1430,Chef de Service Culture,c_level
1431,Journaliste,non_manager
1432,Journaliste,non_manager
1433,Journaliste rÍ©dacteur,non_manager
1434,Journaliste-rÍ©dacteur web au service des sports de 20 Minutes,non_manager
1435,Journaliste Economie,non_manager
1436,Journaliste,non_manager
1437,Journaliste web chez 20 Minutes France,non_manager
1438,Journaliste,non_manager
1439,Chef du service magazine,c_level
1440,Journaliste,non_manager
1441,Chef de projet vidÍ©o (CDI),c_level
1442,Journaliste,non_manager
1443,Journaliste,non_manager
1444,Editrice du pÍ‰le Actu,non_manager
1445,Journaliste,non_manager
1446,Journaliste,non_manager
1447,journaliste,non_manager
